transaction_id,fee_amount
37455,87.52
37456,77.65
37457,14.28
37458,26.54
37459,221.79
37460,0.0
37461,14.42
37462,40.23
37463,74.99
37464,135.21
37465,5.34
37466,118.32
37467,22.13
37468,12.83
37469,29.05
37470,11.3
37471,19.23
37472,17.45
37473,11.84
37474,16.3
37475,87.01
37476,17.94
37477,34.81
37478,7.22
37479,19.49
37480,16.38
37481,5.89
37482,39.75
37483,90.86
37484,21.24
37485,4.99
37486,123.53
37487,34.37
37488,29.87
37489,5.03
37490,35.17
37491,38.01
37492,13.28
37493,39.45
37494,15.91
37495,20.83
37496,0.0
37497,34.45
37498,79.86
37499,24.18
37500,129.14
37501,0.0
37502,46.23
37503,30.82
37504,43.61
37505,39.77
37506,87.63
37507,25.82
37508,76.64
37509,11.52
37510,7.21
37511,127.16
37512,30.32
37513,39.43
37514,26.57
37515,282.77
37516,30.44
37517,7.17
37518,29.01
37519,90.18
37520,217.0
37521,0.0
37522,6.75
37523,6.56
37524,233.75
37525,32.61
37526,0.68
37527,0.33
37528,49.65
37529,47.52
37530,0.0
37531,7.79
37532,53.17
37533,3.5
37534,8.58
37535,6.62
37536,41.05
37537,122.89
37538,27.4
37539,58.08
37540,11.39
37541,56.82
37542,70.89
37543,16.64
37544,90.99
37545,9.69
37546,7.6
37547,38.9
37548,27.09
37549,28.37
37550,20.4
37551,52.37
37552,79.8
37553,37.82
37554,64.17
37555,54.45
37556,6.56
37557,50.43
37558,38.45
37559,29.05
37560,83.36
37561,211.83
37562,118.86
37563,10.23
37564,32.91
37565,24.93
37566,53.57
37567,96.91
37568,44.23
37569,55.76
37570,6.37
37571,127.86
37572,177.71
37573,16.09
37574,140.68
37575,55.05
37576,12.74
37577,7.58
37578,12.16
37579,42.38
37580,53.31
37581,0.0
37582,14.63
37583,44.45
37584,72.77
37585,4.43
37586,49.64
37587,25.41
37588,36.75
37589,0.07
37590,145.68
37591,99.27
37592,126.89
37593,4.93
37594,5.42
37595,34.03
37596,4.55
37597,13.77
37598,8.86
37599,87.3
37600,17.14
37601,28.76
37602,230.84
37603,55.1
37604,1.62
37605,10.28
37606,11.75
37607,0.0
37608,10.46
37609,20.2
37610,75.96
37611,90.58
37612,63.14
37613,42.83
37614,186.72
37615,14.51
37616,190.98
37617,15.38
37618,55.85
37619,18.83
37620,29.24
37621,14.75
37622,135.91
37623,33.27
37624,0.9
37625,114.72
37626,7.26
37627,182.5
37628,20.8
37629,0.0
37630,7.13
37631,21.18
37632,17.45
37633,7.4
37634,12.28
37635,8.07
37636,32.22
37637,80.88
37638,100.22
37639,31.48
37640,118.93
37641,0.0
37642,17.73
37643,146.02
37644,38.98
37645,8.01
37646,115.15
37647,5.0
37648,44.38
37649,103.19
37650,186.8
37651,4.02
37652,45.24
37653,0.0
37654,0.0
37655,3.9
37656,41.21
37657,3.21
37658,166.44
37659,193.12
37660,96.76
37661,16.27
37662,42.71
37663,6.74
37664,130.96
37665,62.98
37666,91.1
37667,99.32
37668,54.88
37669,1.65
37670,14.79
37671,24.04
37672,197.07
37673,65.83
37674,27.62
37675,31.49
37676,14.11
37677,33.93
37678,14.07
37679,24.89
37680,48.26
37681,20.68
37682,25.42
37683,106.62
37684,5.42
37685,43.3
37686,16.06
37687,171.85
37688,11.89
37689,54.88
37690,3.22
37691,11.11
37692,56.71
37693,403.45
37694,115.25
37695,12.01
37696,0.0
37697,122.55
37698,31.52
37699,0.63
37700,47.67
37701,0.21
37702,2.71
37703,85.0
37704,124.61
37705,14.13
37706,93.41
37707,45.31
37708,0.0
37709,56.62
37710,15.47
37711,17.88
37712,90.16
37713,76.38
37714,71.8
37715,10.21
37716,46.23
37717,11.15
37718,116.44
37719,127.02
37720,48.65
37721,77.35
37722,95.23
37723,15.78
37724,23.79
37725,41.14
37726,27.73
37727,32.46
37728,120.61
37729,73.82
37730,18.22
37731,85.12
37732,35.63
37733,0.0
37734,115.3
37735,48.48
37736,22.0
37737,0.0
37738,38.01
37739,0.26
37740,10.55
37741,302.28
37742,8.19
37743,74.71
37744,25.85
37745,21.67
37746,4.78
37747,95.13
37748,72.53
37749,8.55
37750,98.93
37751,37.29
37752,8.79
37753,138.28
37754,2.66
37755,411.1
37756,22.18
37757,11.91
37758,150.8
37759,37.93
37760,27.15
37761,110.55
37762,28.34
37763,10.18
37764,108.06
37765,158.26
37766,14.63
37767,46.49
37768,41.86
37769,0.0
37770,45.14
37771,151.76
37772,72.09
37773,261.16
37774,40.2
37775,126.5
37776,0.0
37777,75.68
37778,152.53
37779,20.92
37780,45.02
37781,95.17
37782,52.13
37783,63.26
37784,26.28
37785,150.83
37786,35.45
37787,68.73
37788,266.07
37789,7.09
37790,19.98
37791,50.13
37792,10.9
37793,39.31
37794,239.87
37795,80.89
37796,23.82
37797,98.71
37798,28.48
37799,47.73
37800,53.45
37801,78.27
37802,6.83
37803,72.48
37804,25.3
37805,64.21
37806,29.35
37807,158.02
37808,108.94
37809,109.69
37810,0.0
37811,17.24
37812,135.36
37813,107.73
37814,1.9
37815,52.24
37816,41.88
37817,106.29
37818,20.34
37819,150.77
37820,42.49
37821,31.51
37822,35.2
37823,1.4
37824,158.26
37825,103.75
37826,32.3
37827,51.8
37828,49.52
37829,29.84
37830,54.75
37831,19.58
37832,0.0
37833,44.29
37834,27.16
37835,49.42
37836,4.21
37837,31.88
37838,75.48
37839,36.25
37840,87.55
37841,34.76
37842,507.72
37843,19.23
37844,35.17
37845,56.86
37846,12.1
37847,1.69
37848,21.09
37849,55.92
37850,30.42
37851,20.32
37852,155.85
37853,90.53
37854,5.81
37855,14.79
37856,104.32
37857,15.0
37858,5.2
37859,91.27
37860,38.84
37861,42.42
37862,27.92
37863,12.2
37864,58.46
37865,103.49
37866,2.88
37867,0.0
37868,27.39
37869,9.59
37870,92.34
37871,104.8
37872,142.8
37873,114.37
37874,5.85
37875,25.85
37876,0.0
37877,193.45
37878,56.21
37879,50.99
37880,73.46
37881,131.38
37882,3.15
37883,22.81
37884,75.59
37885,0.0
37886,1.9
37887,52.52
37888,115.74
37889,17.76
37890,12.52
37891,58.1
37892,68.48
37893,73.78
37894,29.65
37895,471.27
37896,2.4
37897,65.5
37898,24.48
37899,6.72
37900,114.18
37901,8.93
37902,1.77
37903,60.23
37904,6.71
37905,49.36
37906,87.29
37907,3.28
37908,114.04
37909,91.76
37910,76.89
37911,37.61
37912,20.79
37913,46.73
37914,24.53
37915,137.77
37916,63.14
37917,1.83
37918,41.57
37919,166.78
37920,5.7
37921,5.37
37922,18.08
37923,293.54
37924,10.07
37925,37.47
37926,69.74
37927,6.31
37928,51.6
37929,90.63
37930,36.62
37931,4.21
37932,295.26
37933,3.0
37934,99.2
37935,31.96
37936,42.54
37937,0.0
37938,8.11
37939,84.81
37940,135.04
37941,52.38
37942,40.74
37943,114.31
37944,28.41
37945,59.13
37946,20.74
37947,16.08
37948,29.83
37949,27.62
37950,58.28
37951,25.01
37952,29.08
37953,663.58
37954,54.14
37955,129.61
37956,36.79
37957,62.87
37958,35.83
37959,28.97
37960,46.38
37961,6.71
37962,4.52
37963,329.59
37964,93.42
37965,122.69
37966,11.52
37967,86.09
37968,10.55
37969,235.95
37970,79.81
37971,287.24
37972,43.52
37973,81.55
37974,101.22
37975,150.49
37976,0.0
37977,135.13
37978,144.56
37979,61.35
37980,42.88
37981,44.83
37982,38.83
37983,123.67
37984,50.47
37985,24.19
37986,70.75
37987,19.55
37988,23.24
37989,122.73
37990,36.02
37991,14.98
37992,25.74
37993,27.61
37994,49.2
37995,35.51
37996,48.77
37997,24.35
37998,95.97
37999,57.3
38000,92.2
38001,14.8
38002,27.6
38003,6.79
38004,166.06
38005,4.9
38006,3.59
38007,183.15
38008,9.11
38009,44.42
38010,98.7
38011,0.0
38012,0.0
38013,48.82
38014,6.13
38015,47.93
38016,4.75
38017,121.06
38018,323.11
38019,148.27
38020,37.05
38021,36.75
38022,22.31
38023,10.61
38024,45.87
38025,27.94
38026,0.0
38027,0.0
38028,195.87
38029,9.75
38030,21.54
38031,163.24
38032,20.59
38033,19.19
38034,64.31
38035,36.4
38036,53.4
38037,1.62
38038,18.69
38039,39.68
38040,33.6
38041,137.15
38042,51.62
38043,18.89
38044,138.39
38045,106.16
38046,27.25
38047,0.0
38048,15.95
38049,98.7
38050,0.0
38051,4.94
38052,76.82
38053,0.0
38054,30.35
38055,103.54
38056,2.97
38057,228.56
38058,31.44
38059,15.35
38060,23.11
38061,61.34
38062,0.0
38063,28.7
38064,126.11
38065,13.74
38066,36.65
38067,120.34
38068,30.39
38069,2.94
38070,32.44
38071,5.46
38072,29.35
38073,51.97
38074,274.03
38075,168.2
38076,44.56
38077,21.16
38078,0.0
38079,11.52
38080,4.67
38081,29.64
38082,27.23
38083,19.23
38084,20.16
38085,2.73
38086,289.41
38087,56.88
38088,25.2
38089,15.11
38090,56.57
38091,0.0
38092,48.18
38093,45.21
38094,28.8
38095,84.34
38096,70.57
38097,28.98
38098,33.5
38099,40.83
38100,145.72
38101,24.71
38102,7.28
38103,8.26
38104,5.94
38105,302.92
38106,68.22
38107,134.64
38108,0.0
38109,1.7
38110,36.3
38111,38.17
38112,39.87
38113,8.48
38114,34.41
38115,37.09
38116,152.01
38117,55.65
38118,5.47
38119,20.16
38120,25.64
38121,29.55
38122,204.07
38123,2.78
38124,9.58
38125,56.02
38126,159.63
38127,20.82
38128,291.42
38129,192.4
38130,31.87
38131,1.49
38132,7.23
38133,56.76
38134,72.02
38135,6.42
38136,3.97
38137,31.57
38138,74.45
38139,19.44
38140,0.0
38141,49.81
38142,49.03
38143,61.49
38144,122.82
38145,59.44
38146,11.54
38147,52.18
38148,44.9
38149,94.62
38150,10.47
38151,78.0
38152,21.65
38153,16.11
38154,375.13
38155,160.61
38156,54.3
38157,23.35
38158,157.96
38159,281.9
38160,7.69
38161,52.45
38162,5.61
38163,6.03
38164,141.4
38165,12.35
38166,27.46
38167,41.45
38168,98.35
38169,14.39
38170,80.39
38171,59.72
38172,200.54
38173,10.88
38174,45.53
38175,31.54
38176,9.75
38177,31.98
38178,19.59
38179,4.71
38180,35.98
38181,97.35
38182,45.3
38183,26.92
38184,53.62
38185,0.0
38186,30.78
38187,0.0
38188,27.88
38189,25.41
38190,11.1
38191,5.4
38192,0.0
38193,17.12
38194,0.0
38195,7.4
38196,7.16
38197,24.71
38198,0.0
38199,15.33
38200,281.1
38201,213.4
38202,17.65
38203,105.14
38204,52.35
38205,168.6
38206,24.96
38207,64.23
38208,20.5
38209,179.07
38210,57.32
38211,78.84
38212,5.01
38213,21.52
38214,9.86
38215,33.62
38216,19.07
38217,9.78
38218,6.2
38219,233.93
38220,125.92
38221,49.0
38222,452.67
38223,146.5
38224,2.96
38225,0.0
38226,24.96
38227,6.72
38228,14.68
38229,0.0
38230,13.99
38231,75.55
38232,212.66
38233,91.24
38234,22.32
38235,7.63
38236,23.6
38237,2.74
38238,27.35
38239,0.0
38240,3.47
38241,15.81
38242,136.9
38243,47.77
38244,545.05
38245,205.6
38246,1.52
38247,2.94
38248,135.78
38249,22.83
38250,9.95
38251,43.62
38252,2.23
38253,0.0
38254,68.82
38255,137.04
38256,33.38
38257,146.01
38258,42.67
38259,0.0
38260,24.47
38261,15.64
38262,19.31
38263,22.91
38264,7.87
38265,12.36
38266,6.19
38267,1.42
38268,13.94
38269,5.35
38270,89.62
38271,206.45
38272,111.04
38273,12.45
38274,19.65
38275,10.24
38276,16.31
38277,53.44
38278,158.89
38279,20.67
38280,17.99
38281,156.34
38282,79.3
38283,88.62
38284,86.05
38285,186.83
38286,9.1
38287,22.89
38288,0.0
38289,5.4
38290,57.59
38291,64.41
38292,13.54
38293,9.86
38294,57.53
38295,15.27
38296,62.88
38297,24.51
38298,101.65
38299,11.45
38300,20.81
38301,118.05
38302,10.88
38303,31.2
38304,9.83
38305,41.54
38306,22.41
38307,43.85
38308,84.02
38309,93.8
38310,3.51
38311,6.72
38312,24.05
38313,23.92
38314,67.16
38315,61.38
38316,8.06
38317,143.28
38318,1.35
38319,31.15
38320,1.52
38321,63.97
38322,3.28
38323,16.7
38324,120.48
38325,28.94
38326,32.48
38327,120.2
38328,36.71
38329,59.72
38330,103.15
38331,36.04
38332,27.46
38333,42.66
38334,3.46
38335,146.36
38336,9.82
38337,34.07
38338,125.59
38339,11.12
38340,0.0
38341,38.03
38342,286.74
38343,76.81
38344,24.2
38345,39.58
38346,108.23
38347,8.59
38348,46.36
38349,67.44
38350,172.12
38351,12.1
38352,13.54
38353,9.14
38354,6.01
38355,137.21
38356,141.29
38357,51.65
38358,2.65
38359,1.19
38360,86.25
38361,111.02
38362,208.92
38363,46.74
38364,22.55
38365,12.86
38366,24.94
38367,11.33
38368,131.11
38369,46.53
38370,136.7
38371,54.73
38372,21.43
38373,13.11
38374,46.71
38375,151.4
38376,44.56
38377,111.6
38378,2.6
38379,6.16
38380,57.79
38381,20.54
38382,0.0
38383,54.95
38384,35.5
38385,5.88
38386,34.72
38387,17.38
38388,15.35
38389,38.93
38390,71.01
38391,304.42
38392,4.8
38393,14.39
38394,50.68
38395,34.79
38396,92.47
38397,22.9
38398,0.0
38399,16.17
38400,3.23
38401,5.0
38402,243.71
38403,22.44
38404,10.87
38405,61.8
38406,11.72
38407,34.99
38408,172.33
38409,47.38
38410,31.49
38411,82.38
38412,67.85
38413,5.39
38414,43.29
38415,40.81
38416,290.35
38417,19.87
38418,53.29
38419,30.96
38420,48.56
38421,27.91
38422,34.23
38423,89.86
38424,30.7
38425,127.77
38426,20.8
38427,16.07
38428,15.06
38429,68.16
38430,157.5
38431,14.57
38432,31.49
38433,91.3
38434,15.63
38435,1.66
38436,34.25
38437,2.91
38438,134.14
38439,47.25
38440,62.5
38441,42.82
38442,65.3
38443,52.49
38444,26.23
38445,165.61
38446,3.76
38447,15.79
38448,10.12
38449,32.56
38450,63.6
38451,38.11
38452,16.13
38453,204.83
38454,66.19
38455,10.96
38456,3.48
38457,0.52
38458,46.13
38459,24.39
38460,16.43
38461,113.46
38462,42.19
38463,11.17
38464,81.86
38465,568.78
38466,9.21
38467,11.45
38468,165.02
38469,108.7
38470,3.91
38471,62.61
38472,61.68
38473,58.23
38474,53.16
38475,171.24
38476,9.81
38477,59.68
38478,52.34
38479,67.44
38480,9.77
38481,75.96
38482,0.0
38483,14.96
38484,31.92
38485,61.13
38486,74.69
38487,13.82
38488,54.61
38489,2.69
38490,72.17
38491,33.1
38492,192.16
38493,99.79
38494,70.77
38495,17.83
38496,8.62
38497,1.53
38498,4.43
38499,120.2
38500,30.94
38501,118.26
38502,37.86
38503,2.23
38504,70.26
38505,33.29
38506,8.36
38507,0.0
38508,51.28
38509,76.34
38510,23.76
38511,3.16
38512,14.66
38513,47.7
38514,113.9
38515,44.38
38516,215.78
38517,1.06
38518,191.82
38519,3.42
38520,41.97
38521,24.02
38522,18.36
38523,15.33
38524,73.87
38525,2.7
38526,31.51
38527,74.24
38528,323.68
38529,45.42
38530,114.92
38531,144.68
38532,38.3
38533,42.59
38534,111.12
38535,29.49
38536,104.16
38537,26.95
38538,73.12
38539,48.7
38540,43.44
38541,18.91
38542,59.57
38543,64.68
38544,43.97
38545,13.51
38546,5.5
38547,166.09
38548,0.0
38549,203.16
38550,212.05
38551,0.0
38552,26.75
38553,5.79
38554,250.47
38555,0.0
38556,17.28
38557,112.29
38558,32.67
38559,44.82
38560,423.93
38561,36.96
38562,83.95
38563,150.64
38564,32.31
38565,117.17
38566,0.14
38567,117.3
38568,22.36
38569,82.63
38570,143.77
38571,30.78
38572,63.98
38573,65.87
38574,98.03
38575,162.28
38576,39.62
38577,15.62
38578,94.21
38579,0.0
38580,59.91
38581,203.29
38582,91.43
38583,5.68
38584,142.7
38585,64.76
38586,45.67
38587,46.21
38588,12.0
38589,18.27
38590,83.38
38591,62.76
38592,2.14
38593,23.8
38594,13.35
38595,0.0
38596,69.0
38597,5.5
38598,5.57
38599,111.64
38600,111.81
38601,41.74
38602,2.92
38603,129.72
38604,3.41
38605,18.61
38606,17.66
38607,13.37
38608,77.02
38609,21.84
38610,137.75
38611,9.76
38612,31.1
38613,5.21
38614,24.07
38615,32.1
38616,114.76
38617,10.39
38618,52.11
38619,69.73
38620,0.04
38621,7.93
38622,31.7
38623,13.4
38624,59.01
38625,228.26
38626,93.3
38627,32.8
38628,0.1
38629,9.56
38630,31.25
38631,54.94
38632,55.98
38633,69.18
38634,81.77
38635,0.0
38636,0.0
38637,0.0
38638,85.18
38639,99.45
38640,172.61
38641,15.37
38642,35.83
38643,58.29
38644,88.28
38645,0.0
38646,73.1
38647,79.38
38648,82.99
38649,100.64
38650,33.6
38651,15.24
38652,0.0
38653,64.47
38654,8.96
38655,38.48
38656,19.51
38657,159.12
38658,40.63
38659,92.07
38660,52.92
38661,12.99
38662,138.57
38663,57.99
38664,24.32
38665,11.65
38666,173.09
38667,120.82
38668,51.97
38669,91.36
38670,66.59
38671,44.47
38672,121.73
38673,15.08
38674,11.18
38675,18.45
38676,52.76
38677,19.8
38678,46.38
38679,42.44
38680,33.46
38681,69.97
38682,92.68
38683,4.95
38684,86.67
38685,151.28
38686,41.51
38687,0.29
38688,81.24
38689,0.0
38690,61.89
38691,413.28
38692,307.28
38693,50.43
38694,56.47
38695,63.17
38696,44.84
38697,34.59
38698,37.41
38699,10.14
38700,202.6
38701,8.04
38702,12.74
38703,63.63
38704,100.92
38705,20.47
38706,119.49
38707,55.58
38708,92.8
38709,22.39
38710,15.71
38711,81.53
38712,17.2
38713,41.76
38714,124.57
38715,45.08
38716,39.89
38717,77.47
38718,114.37
38719,16.34
38720,130.14
38721,10.35
38722,18.53
38723,16.46
38724,50.09
38725,144.5
38726,52.57
38727,69.27
38728,39.07
38729,29.06
38730,0.0
38731,51.26
38732,24.4
38733,68.17
38734,64.45
38735,172.22
38736,2.54
38737,17.29
38738,45.95
38739,57.75
38740,9.53
38741,33.63
38742,18.05
38743,8.2
38744,142.83
38745,42.19
38746,50.64
38747,6.4
38748,9.9
38749,31.81
38750,196.53
38751,10.94
38752,40.61
38753,22.81
38754,0.0
38755,22.78
38756,94.6
38757,158.48
38758,5.94
38759,38.74
38760,6.82
38761,107.21
38762,21.94
38763,44.37
38764,2.16
38765,15.82
38766,69.91
38767,3.51
38768,4.75
38769,132.02
38770,30.98
38771,93.49
38772,99.79
38773,23.1
38774,101.1
38775,25.73
38776,86.9
38777,296.63
38778,35.33
38779,133.25
38780,229.47
38781,63.21
38782,59.68
38783,63.91
38784,68.77
38785,9.96
38786,9.78
38787,170.98
38788,60.2
38789,15.16
38790,35.46
38791,23.71
38792,125.09
38793,207.73
38794,22.22
38795,13.95
38796,0.0
38797,56.13
38798,3.91
38799,58.75
38800,41.31
38801,26.53
38802,20.59
38803,70.0
38804,24.5
38805,1.67
38806,83.79
38807,67.18
38808,6.71
38809,0.0
38810,107.81
38811,5.72
38812,27.64
38813,41.55
38814,21.0
38815,32.07
38816,3.39
38817,0.0
38818,159.24
38819,54.99
38820,152.18
38821,15.37
38822,114.28
38823,101.69
38824,70.33
38825,1.73
38826,0.0
38827,25.94
38828,16.6
38829,56.08
38830,31.24
38831,50.07
38832,124.46
38833,16.33
38834,46.75
38835,169.26
38836,11.28
38837,112.07
38838,1.31
38839,62.57
38840,38.45
38841,226.5
38842,52.46
38843,21.66
38844,84.86
38845,75.64
38846,1.77
38847,178.95
38848,0.0
38849,7.73
38850,107.22
38851,29.22
38852,0.0
38853,76.99
38854,17.01
38855,16.68
38856,44.94
38857,0.0
38858,11.7
38859,11.03
38860,40.58
38861,6.69
38862,7.1
38863,3.56
38864,38.55
38865,201.88
38866,184.9
38867,4.65
38868,53.21
38869,26.0
38870,37.56
38871,114.89
38872,5.34
38873,10.45
38874,5.46
38875,147.53
38876,4.4
38877,92.11
38878,21.68
38879,228.77
38880,35.56
38881,147.59
38882,44.64
38883,50.02
38884,71.43
38885,38.68
38886,23.29
38887,42.88
38888,30.88
38889,86.41
38890,19.01
38891,29.29
38892,13.4
38893,27.5
38894,73.86
38895,43.96
38896,2.32
38897,11.41
38898,159.84
38899,116.08
38900,13.01
38901,114.0
38902,5.5
38903,35.36
38904,4.69
38905,2.07
38906,73.76
38907,23.99
38908,255.13
38909,56.01
38910,36.8
38911,167.84
38912,20.02
38913,104.51
38914,76.62
38915,47.47
38916,173.24
38917,113.17
38918,9.09
38919,20.69
38920,15.46
38921,23.03
38922,29.65
38923,52.53
38924,5.7
38925,0.0
38926,56.84
38927,12.0
38928,4.9
38929,86.39
38930,115.74
38931,102.17
38932,74.4
38933,74.1
38934,53.13
38935,52.61
38936,12.6
38937,9.81
38938,35.92
38939,53.12
38940,147.35
38941,0.0
38942,92.12
38943,35.7
38944,91.25
38945,11.91
38946,52.18
38947,2.03
38948,2.88
38949,3.99
38950,104.95
38951,41.2
38952,61.68
38953,8.97
38954,0.61
38955,66.41
38956,37.7
38957,54.01
38958,30.76
38959,50.99
38960,18.14
38961,9.03
38962,19.37
38963,3.28
38964,117.94
38965,8.91
38966,3.31
38967,174.52
38968,387.46
38969,13.81
38970,65.1
38971,3.67
38972,188.75
38973,8.59
38974,19.53
38975,69.11
38976,3.15
38977,133.19
38978,32.96
38979,162.1
38980,81.83
38981,18.49
38982,36.69
38983,40.37
38984,43.26
38985,57.27
38986,19.71
38987,104.27
38988,113.9
38989,6.77
38990,118.65
38991,12.71
38992,9.65
38993,21.03
38994,90.67
38995,70.17
38996,52.99
38997,37.38
38998,41.28
38999,67.69
39000,19.88
39001,87.77
39002,2.23
39003,60.48
39004,45.39
39005,26.32
39006,112.39
39007,17.76
39008,90.38
39009,118.73
39010,3.86
39011,278.2
39012,12.65
39013,24.59
39014,11.06
39015,74.84
39016,21.75
39017,59.55
39018,98.19
39019,39.74
39020,68.01
39021,52.31
39022,468.11
39023,19.46
39024,0.0
39025,129.95
39026,54.05
39027,0.0
39028,74.24
39029,222.15
39030,1.65
39031,49.45
39032,88.75
39033,17.4
39034,129.19
39035,24.98
39036,15.48
39037,92.23
39038,122.56
39039,165.1
39040,47.61
39041,10.79
39042,13.08
39043,32.4
39044,46.65
39045,60.14
39046,1.03
39047,12.44
39048,5.27
39049,102.73
39050,22.93
39051,9.09
39052,16.61
39053,0.0
39054,47.92
39055,72.14
39056,9.23
39057,0.0
39058,30.9
39059,19.35
39060,32.19
39061,227.52
39062,107.94
39063,39.03
39064,10.03
39065,26.52
39066,139.46
39067,8.23
39068,160.3
39069,48.56
39070,16.63
39071,201.79
39072,51.42
39073,397.17
39074,10.74
39075,100.08
39076,43.23
39077,319.41
39078,56.16
39079,76.51
39080,0.1
39081,39.03
39082,7.91
39083,28.97
39084,181.07
39085,12.82
39086,47.35
39087,58.82
39088,25.09
39089,71.71
39090,2.13
39091,81.18
39092,28.93
39093,261.08
39094,56.02
39095,145.12
39096,147.76
39097,92.87
39098,5.46
39099,78.02
39100,19.69
39101,87.08
39102,194.04
39103,25.16
39104,16.57
39105,247.65
39106,10.96
39107,0.0
39108,34.03
39109,55.55
39110,9.56
39111,91.8
39112,67.45
39113,125.84
39114,5.44
39115,14.28
39116,86.56
39117,22.02
39118,186.93
39119,102.6
39120,68.52
39121,101.87
39122,15.45
39123,440.82
39124,72.95
39125,24.86
39126,80.63
39127,40.56
39128,42.35
39129,196.58
39130,33.31
39131,391.88
39132,0.0
39133,6.48
39134,6.63
39135,21.94
39136,5.8
39137,1.28
39138,43.26
39139,0.0
39140,4.64
39141,129.72
39142,214.87
39143,91.58
39144,18.77
39145,33.55
39146,13.3
39147,48.89
39148,57.85
39149,5.98
39150,27.26
39151,35.29
39152,18.92
39153,211.17
39154,40.07
39155,45.82
39156,23.71
39157,56.06
39158,80.06
39159,0.0
39160,5.04
39161,94.5
39162,5.4
39163,33.58
39164,8.19
39165,17.77
39166,1.07
39167,58.2
39168,4.16
39169,69.62
39170,0.0
39171,0.0
39172,0.0
39173,82.91
39174,6.03
39175,1.74
39176,83.32
39177,11.14
39178,3.45
39179,194.76
39180,50.07
39181,11.23
39182,39.74
39183,121.64
39184,0.0
39185,68.8
39186,40.03
39187,67.56
39188,16.79
39189,99.87
39190,101.62
39191,0.0
39192,99.59
39193,20.97
39194,77.43
39195,49.74
39196,74.91
39197,45.48
39198,44.17
39199,115.55
39200,151.47
39201,8.2
39202,95.25
39203,36.41
39204,12.71
39205,26.02
39206,8.68
39207,11.1
39208,3.94
39209,16.46
39210,14.61
39211,126.94
39212,5.53
39213,0.0
39214,14.18
39215,96.12
39216,143.14
39217,54.97
39218,168.35
39219,35.36
39220,58.67
39221,13.87
39222,55.9
39223,413.5
39224,91.98
39225,14.44
39226,191.81
39227,56.97
39228,18.27
39229,9.37
39230,61.75
39231,7.92
39232,0.0
39233,31.71
39234,71.95
39235,114.57
39236,107.29
39237,81.34
39238,12.9
39239,97.25
39240,2.5
39241,79.78
39242,42.39
39243,53.22
39244,15.31
39245,0.92
39246,68.59
39247,73.93
39248,24.49
39249,42.86
39250,43.59
39251,87.97
39252,61.47
39253,77.89
39254,3.99
39255,40.89
39256,8.5
39257,68.66
39258,35.91
39259,6.33
39260,91.69
39261,11.01
39262,63.18
39263,12.03
39264,41.23
39265,1.37
39266,9.37
39267,132.98
39268,2.78
39269,0.37
39270,36.49
39271,25.8
39272,23.23
39273,9.19
39274,40.2
39275,126.11
39276,69.83
39277,9.77
39278,9.04
39279,199.73
39280,3.42
39281,0.65
39282,45.96
39283,82.02
39284,65.66
39285,15.94
39286,117.11
39287,40.26
39288,32.47
39289,127.17
39290,67.52
39291,142.32
39292,51.51
39293,278.58
39294,38.29
39295,4.33
39296,0.0
39297,69.6
39298,55.31
39299,80.02
39300,5.6
39301,100.72
39302,0.0
39303,0.0
39304,2.94
39305,9.84
39306,14.21
39307,24.66
39308,204.26
39309,8.8
39310,1.98
39311,57.07
39312,91.73
39313,89.06
39314,2.5
39315,147.11
39316,88.66
39317,23.7
39318,47.86
39319,6.44
39320,129.67
39321,5.18
39322,21.28
39323,4.47
39324,5.42
39325,275.99
39326,35.19
39327,193.04
39328,22.79
39329,46.44
39330,2.69
39331,0.0
39332,9.0
39333,105.4
39334,20.08
39335,489.68
39336,6.08
39337,16.73
39338,11.46
39339,2.62
39340,33.15
39341,38.82
39342,32.59
39343,57.0
39344,150.8
39345,14.68
39346,101.99
39347,12.09
39348,18.17
39349,3.22
39350,143.95
39351,35.22
39352,39.4
39353,100.92
39354,16.28
39355,1.2
39356,63.82
39357,193.55
39358,58.5
39359,59.6
39360,12.97
39361,74.19
39362,52.87
39363,443.1
39364,11.52
39365,18.13
39366,3.54
39367,118.78
39368,69.55
39369,2.4
39370,0.0
39371,97.7
39372,8.67
39373,57.64
39374,7.57
39375,10.19
39376,101.37
39377,16.58
39378,149.89
39379,76.99
39380,46.19
39381,92.72
39382,4.6
39383,59.82
39384,33.49
39385,11.58
39386,0.0
39387,95.45
39388,4.95
39389,3.64
39390,87.71
39391,102.67
39392,99.2
39393,94.33
39394,96.97
39395,22.4
39396,131.17
39397,14.1
39398,9.93
39399,256.95
39400,294.24
39401,37.57
39402,10.36
39403,42.98
39404,82.46
39405,15.02
39406,19.71
39407,260.49
39408,68.45
39409,8.52
39410,154.3
39411,14.07
39412,17.39
39413,165.77
39414,138.27
39415,2.03
39416,43.73
39417,9.6
39418,0.74
39419,130.23
39420,166.55
39421,156.56
39422,40.64
39423,91.3
39424,105.53
39425,72.73
39426,86.96
39427,0.92
39428,29.27
39429,40.98
39430,4.2
39431,56.59
39432,287.62
39433,4.92
39434,23.86
39435,58.2
39436,50.81
39437,22.73
39438,101.24
39439,132.99
39440,143.79
39441,17.9
39442,8.25
39443,148.14
39444,40.67
39445,41.82
39446,0.94
39447,28.9
39448,84.48
39449,65.24
39450,8.98
39451,12.36
39452,27.64
