user_id,signup_date,country,device_type,acquisition_channel
2517,2022-01-17,Kenya,Web,Referral
2518,2022-04-30,Nigeria,Android,Ads
2519,2022-05-09,Nigeria,Android,Referral
2520,2022-05-10,Nigeria,Android,Referral
2521,2022-03-01,South Africa,Web,Organic
2522,2022-02-17,Nigeria,Android,Organic
2523,2022-01-29,South Africa,Web,Ads
2524,2022-04-07,Ghana,Android,Referral
2525,2022-01-10,South Africa,Android,Organic
2526,2022-08-30,South Africa,Web,Ads
2527,2022-11-10,Ghana,Web,Ads
2528,2022-08-20,Kenya,Android,Organic
2529,2022-10-04,South Africa,Android,Ads
2530,2022-10-11,Ghana,Android,Referral
2531,2022-07-22,Kenya,Web,Referral
2532,2022-09-04,Kenya,Android,Organic
2533,2022-10-17,South Africa,iOS,Organic
2534,2022-09-21,South Africa,iOS,Referral
2535,2022-08-02,Nigeria,iOS,Referral
2536,2022-07-19,South Africa,iOS,Ads
2537,2022-03-20,Ghana,Web,Referral
2538,2022-12-09,Kenya,Android,Ads
2539,2022-12-10,Nigeria,Android,Ads
2540,2022-06-22,Ghana,iOS,Organic
2541,2022-03-10,Nigeria,iOS,Organic
2542,2022-03-28,Nigeria,Android,Ads
2543,2022-04-11,Ghana,Android,Referral
2544,2022-01-08,Nigeria,Android,Organic
2545,2022-11-29,Kenya,Android,Organic
2546,2022-07-19,Kenya,Web,Referral
2547,2022-03-28,South Africa,iOS,Ads
2548,2022-02-12,Nigeria,Android,Ads
2549,2022-04-19,Nigeria,Android,Organic
2550,2022-06-01,Ghana,Android,Referral
2551,2022-01-17,Ghana,Web,Organic
2552,2022-05-13,South Africa,Android,Referral
2553,2022-05-28,Ghana,iOS,Ads
2554,2022-10-04,Nigeria,Web,Organic
2555,2022-08-20,Nigeria,Web,Organic
2556,2022-11-10,Nigeria,Web,Referral
2557,2022-08-16,Nigeria,Web,Ads
2558,2022-05-19,Ghana,Android,Ads
2559,2022-07-30,South Africa,Android,Organic
2560,2022-01-28,Nigeria,Web,Organic
2561,2022-02-20,Ghana,Web,Organic
2562,2022-09-18,Ghana,Web,Referral
2563,2022-09-18,Ghana,Android,Organic
2564,2022-12-16,Nigeria,Android,Referral
2565,2022-12-18,Ghana,Web,Ads
2566,2022-01-08,South Africa,Android,Ads
2567,2022-11-16,South Africa,Web,Referral
2568,2022-05-18,Kenya,Web,Referral
2569,2022-02-07,Ghana,Web,Referral
2570,2022-04-21,Kenya,iOS,Organic
2571,2022-08-08,Nigeria,Web,Referral
2572,2022-12-03,Kenya,iOS,Referral
2573,2022-08-11,Nigeria,iOS,Ads
2574,2022-05-16,Kenya,Android,Referral
2575,2022-09-13,South Africa,Web,Organic
2576,2022-12-26,Nigeria,Web,Ads
2577,2022-11-25,Nigeria,iOS,Ads
2578,2022-02-18,Nigeria,Android,Referral
2579,2022-10-19,South Africa,Web,Ads
2580,2022-11-20,South Africa,iOS,Organic
2581,2022-03-19,Nigeria,Android,Organic
2582,2022-04-15,Nigeria,Web,Ads
2583,2022-06-18,Nigeria,Web,Referral
2584,2022-08-05,South Africa,Android,Ads
2585,2022-04-29,South Africa,iOS,Organic
2586,2022-07-09,Nigeria,Android,Referral
2587,2022-09-12,Nigeria,Web,Organic
2588,2022-09-23,Kenya,Web,Referral
2589,2022-05-29,South Africa,Android,Organic
2590,2022-06-13,Ghana,iOS,Organic
2591,2022-05-20,South Africa,Web,Organic
2592,2022-12-13,South Africa,Web,Organic
2593,2022-09-15,South Africa,Web,Organic
2594,2022-09-26,South Africa,iOS,Organic
2595,2022-06-30,Kenya,Android,Ads
2596,2022-06-09,Nigeria,iOS,Ads
2597,2022-12-17,South Africa,Android,Organic
2598,2022-10-15,Kenya,Android,Organic
2599,2022-10-15,South Africa,iOS,Organic
2600,2022-08-14,Kenya,Android,Ads
2601,2022-01-11,Ghana,iOS,Ads
2602,2022-01-10,Nigeria,iOS,Ads
2603,2022-09-28,Ghana,Web,Referral
2604,2022-09-30,South Africa,iOS,Ads
2605,2022-07-02,South Africa,iOS,Ads
2606,2022-06-02,South Africa,Web,Referral
2607,2022-11-11,South Africa,Android,Organic
2608,2022-11-30,Nigeria,Android,Organic
2609,2022-05-04,Kenya,iOS,Organic
2610,2022-04-24,Nigeria,Android,Organic
2611,2022-10-05,Ghana,iOS,Ads
2612,2022-08-01,Ghana,Web,Ads
2613,2022-06-21,Nigeria,Android,Ads
2614,2022-10-15,Ghana,Android,Organic
2615,2022-06-23,South Africa,Web,Organic
2616,2022-04-23,Ghana,iOS,Ads
2617,2022-05-02,Ghana,iOS,Organic
2618,2022-02-01,Ghana,iOS,Organic
2619,2022-08-10,Ghana,Android,Ads
2620,2022-04-29,Kenya,iOS,Referral
2621,2022-02-08,South Africa,iOS,Referral
2622,2022-09-25,Nigeria,iOS,Referral
2623,2022-08-21,South Africa,iOS,Organic
2624,2022-01-18,Ghana,Android,Referral
2625,2022-05-29,Ghana,Web,Referral
2626,2022-05-29,South Africa,iOS,Ads
2627,2022-05-06,Ghana,iOS,Referral
2628,2022-10-29,Ghana,Web,Referral
2629,2022-12-26,Kenya,iOS,Ads
2630,2022-08-26,Kenya,Android,Organic
2631,2022-05-15,Nigeria,Android,Organic
2632,2022-05-31,Nigeria,iOS,Organic
2633,2022-08-24,South Africa,Web,Referral
2634,2022-08-12,Ghana,Android,Organic
2635,2022-07-22,Kenya,Android,Referral
2636,2022-09-13,Kenya,iOS,Ads
2637,2022-03-27,Nigeria,iOS,Ads
2638,2022-05-30,Nigeria,Android,Organic
2639,2022-08-23,Nigeria,iOS,Referral
2640,2022-12-11,Kenya,iOS,Organic
2641,2022-01-22,Nigeria,iOS,Ads
2642,2022-12-14,South Africa,Android,Ads
2643,2022-10-12,Ghana,Web,Referral
2644,2022-09-26,Nigeria,Android,Organic
2645,2022-09-15,Ghana,iOS,Organic
2646,2022-01-29,South Africa,Web,Ads
2647,2022-08-01,South Africa,Web,Organic
2648,2022-10-10,Ghana,Web,Organic
2649,2022-02-19,Ghana,Web,Ads
2650,2022-04-05,Kenya,iOS,Organic
2651,2022-03-29,Nigeria,Android,Referral
2652,2022-02-13,South Africa,Web,Organic
2653,2022-10-05,Kenya,Web,Organic
2654,2022-06-20,Kenya,iOS,Referral
2655,2022-07-08,Kenya,Android,Referral
2656,2022-12-19,Ghana,Android,Ads
2657,2022-07-03,Nigeria,Android,Ads
2658,2022-01-03,Nigeria,Web,Ads
2659,2022-07-10,Nigeria,Web,Ads
2660,2022-04-28,South Africa,Web,Organic
2661,2022-01-19,South Africa,Android,Ads
2662,2022-01-23,Nigeria,Android,Ads
2663,2022-01-30,Ghana,Android,Organic
2664,2022-10-22,Kenya,Web,Ads
2665,2022-04-18,Nigeria,iOS,Referral
2666,2022-10-08,Nigeria,iOS,Organic
2667,2022-05-08,South Africa,iOS,Organic
2668,2022-08-17,Nigeria,Android,Organic
2669,2022-04-21,Kenya,iOS,Referral
2670,2022-05-16,Kenya,Web,Ads
2671,2022-12-28,Kenya,iOS,Organic
2672,2022-07-05,Kenya,iOS,Organic
2673,2022-05-24,South Africa,iOS,Ads
2674,2022-03-13,South Africa,Web,Referral
2675,2022-05-09,Nigeria,Android,Referral
2676,2022-12-30,South Africa,Web,Ads
2677,2022-09-18,Nigeria,iOS,Ads
2678,2022-01-03,Kenya,Android,Referral
2679,2022-04-14,South Africa,Web,Organic
2680,2022-08-12,South Africa,Android,Ads
2681,2022-11-16,South Africa,Android,Referral
2682,2022-12-28,Kenya,Android,Ads
2683,2022-12-20,Nigeria,Web,Organic
2684,2022-01-10,South Africa,Android,Ads
2685,2022-10-29,Ghana,iOS,Ads
2686,2022-08-19,Nigeria,Web,Referral
2687,2022-08-07,Ghana,Android,Organic
2688,2022-03-07,Kenya,iOS,Ads
2689,2022-04-22,Nigeria,Web,Ads
2690,2022-01-13,Ghana,iOS,Referral
2691,2022-03-27,South Africa,Android,Referral
2692,2022-08-22,Nigeria,iOS,Referral
2693,2022-03-31,Kenya,Android,Organic
2694,2022-11-10,Ghana,iOS,Organic
2695,2022-02-23,Kenya,iOS,Referral
2696,2022-01-12,Ghana,Android,Referral
2697,2022-07-28,Nigeria,iOS,Ads
2698,2022-01-14,Kenya,iOS,Organic
2699,2022-05-01,Nigeria,Web,Ads
2700,2022-01-20,South Africa,Android,Organic
2701,2022-03-16,Kenya,Android,Organic
2702,2022-08-31,South Africa,iOS,Referral
2703,2022-08-11,South Africa,Web,Ads
2704,2022-03-11,Ghana,Android,Referral
2705,2022-11-08,Nigeria,Web,Referral
2706,2022-07-30,Ghana,Web,Ads
2707,2022-04-11,South Africa,Web,Ads
2708,2022-07-05,South Africa,Web,Ads
2709,2022-05-12,Nigeria,iOS,Ads
2710,2022-04-21,Ghana,Web,Referral
2711,2022-05-12,Ghana,Android,Referral
2712,2022-01-20,Kenya,iOS,Referral
2713,2022-01-24,South Africa,iOS,Ads
2714,2022-08-15,Nigeria,iOS,Ads
2715,2022-06-03,Nigeria,Web,Referral
2716,2022-10-20,Ghana,iOS,Ads
2717,2022-08-18,Ghana,iOS,Organic
2718,2022-11-06,South Africa,iOS,Organic
2719,2022-12-25,South Africa,iOS,Ads
2720,2022-07-21,Kenya,Web,Organic
2721,2022-02-07,Kenya,iOS,Referral
2722,2022-09-17,Ghana,Web,Referral
2723,2022-07-07,Nigeria,Android,Ads
2724,2022-02-26,Kenya,iOS,Organic
2725,2022-01-20,Ghana,Web,Referral
2726,2022-09-30,Kenya,Web,Referral
2727,2022-04-29,Ghana,Android,Referral
2728,2022-03-12,South Africa,iOS,Referral
2729,2022-01-04,Kenya,Web,Organic
2730,2022-08-09,Ghana,iOS,Ads
2731,2022-01-14,Ghana,Android,Organic
2732,2022-01-03,Nigeria,Web,Referral
2733,2022-08-04,Ghana,Android,Organic
2734,2022-08-17,Nigeria,Web,Organic
2735,2022-12-02,South Africa,Android,Organic
2736,2022-07-05,Kenya,Web,Organic
2737,2022-02-24,South Africa,Android,Ads
2738,2022-09-11,South Africa,Android,Referral
2739,2022-01-24,Kenya,iOS,Organic
2740,2022-06-11,Ghana,Android,Organic
2741,2022-06-07,South Africa,Android,Referral
2742,2022-03-23,South Africa,Android,Ads
2743,2022-06-08,Ghana,iOS,Referral
2744,2022-07-07,Ghana,iOS,Organic
2745,2022-03-01,Ghana,iOS,Ads
2746,2022-11-01,Ghana,iOS,Organic
2747,2022-11-15,Nigeria,Android,Organic
2748,2022-07-30,Kenya,Android,Organic
2749,2022-06-01,Kenya,Web,Ads
2750,2022-04-19,Ghana,Android,Referral
2751,2022-03-17,Kenya,Web,Ads
2752,2022-01-30,South Africa,Android,Ads
2753,2022-11-10,South Africa,Web,Organic
2754,2022-04-27,Ghana,Android,Referral
2755,2022-12-22,Kenya,Android,Organic
2756,2022-07-11,Nigeria,Android,Referral
2757,2022-01-19,Ghana,Web,Referral
2758,2022-06-22,Ghana,Android,Ads
2759,2022-08-16,Ghana,Web,Referral
2760,2022-12-16,Ghana,Android,Organic
2761,2022-07-02,Nigeria,iOS,Organic
2762,2022-04-23,South Africa,Android,Organic
2763,2022-07-02,South Africa,iOS,Organic
2764,2022-05-26,Nigeria,Android,Organic
2765,2022-11-15,Nigeria,Web,Ads
2766,2022-04-26,Nigeria,Android,Ads
2767,2022-04-23,Kenya,iOS,Ads
2768,2022-09-08,Kenya,Web,Ads
2769,2022-09-08,Ghana,iOS,Referral
2770,2022-10-30,South Africa,iOS,Organic
2771,2022-11-09,South Africa,iOS,Referral
2772,2022-04-28,South Africa,Web,Ads
2773,2022-10-28,Nigeria,iOS,Ads
2774,2022-06-10,Ghana,iOS,Referral
2775,2022-07-17,Ghana,Android,Referral
2776,2022-09-17,Ghana,iOS,Ads
2777,2022-05-28,Nigeria,Web,Organic
2778,2022-08-28,Nigeria,Web,Ads
2779,2022-02-16,Nigeria,Web,Referral
2780,2022-07-17,Nigeria,Web,Ads
2781,2022-02-16,Kenya,Android,Referral
2782,2022-03-19,Nigeria,iOS,Organic
2783,2022-05-04,Nigeria,iOS,Organic
2784,2022-03-16,Ghana,Web,Organic
2785,2022-12-25,Ghana,iOS,Referral
2786,2022-05-17,Nigeria,Web,Referral
2787,2022-03-31,Kenya,iOS,Organic
2788,2022-11-21,Nigeria,iOS,Referral
2789,2022-03-02,Ghana,iOS,Ads
2790,2022-05-18,Nigeria,Android,Referral
2791,2022-02-19,Ghana,Android,Referral
2792,2022-09-16,Nigeria,Web,Referral
2793,2022-04-17,South Africa,Web,Ads
2794,2022-04-23,South Africa,Web,Referral
2795,2022-12-16,Kenya,Web,Referral
2796,2022-09-11,South Africa,iOS,Ads
2797,2022-04-28,Kenya,Android,Ads
2798,2022-07-17,Kenya,iOS,Organic
2799,2022-12-03,South Africa,Android,Ads
2800,2022-12-31,South Africa,iOS,Organic
2801,2022-02-20,Kenya,Android,Organic
2802,2022-09-02,South Africa,iOS,Ads
2803,2022-02-04,Ghana,Android,Ads
2804,2022-10-29,South Africa,Android,Ads
2805,2022-03-10,Nigeria,iOS,Ads
2806,2022-12-15,Kenya,Web,Ads
2807,2022-11-16,South Africa,Android,Ads
2808,2022-02-18,Kenya,Web,Referral
2809,2022-03-15,Kenya,iOS,Ads
2810,2022-07-11,South Africa,iOS,Organic
2811,2022-09-18,Nigeria,Android,Referral
2812,2022-12-22,Ghana,Android,Referral
2813,2022-03-11,Kenya,iOS,Organic
2814,2022-03-31,Ghana,Android,Organic
2815,2022-09-17,Ghana,Android,Organic
2816,2022-05-06,South Africa,Web,Organic
2817,2022-08-19,Ghana,Web,Referral
2818,2022-10-22,Nigeria,Android,Ads
2819,2022-05-09,South Africa,Web,Referral
2820,2022-10-07,Ghana,iOS,Ads
2821,2022-11-09,Kenya,Android,Ads
2822,2022-04-10,South Africa,Web,Ads
2823,2022-11-22,Kenya,Web,Referral
2824,2022-10-24,Kenya,Android,Organic
2825,2022-07-01,Kenya,Web,Referral
2826,2022-06-23,Nigeria,Android,Ads
2827,2022-11-12,Nigeria,Android,Ads
2828,2022-12-30,Kenya,iOS,Ads
2829,2022-07-07,South Africa,Android,Organic
2830,2022-02-26,Nigeria,Android,Organic
2831,2022-01-31,Ghana,iOS,Referral
2832,2022-03-25,Ghana,Web,Referral
2833,2022-06-01,Ghana,Web,Ads
2834,2022-02-05,Ghana,Android,Referral
2835,2022-08-01,Kenya,iOS,Ads
2836,2022-12-30,South Africa,iOS,Organic
2837,2022-04-16,South Africa,iOS,Organic
2838,2022-12-08,Ghana,Web,Ads
2839,2022-08-08,Kenya,Android,Ads
2840,2022-06-12,Ghana,iOS,Ads
2841,2022-08-08,South Africa,iOS,Ads
2842,2022-09-27,Nigeria,Web,Organic
2843,2022-04-30,Ghana,Web,Referral
2844,2022-12-02,Kenya,Web,Referral
2845,2022-07-01,Ghana,Android,Organic
2846,2022-04-16,Nigeria,Android,Referral
2847,2022-08-05,Kenya,Android,Ads
2848,2022-07-24,Kenya,Web,Referral
2849,2022-03-11,Ghana,iOS,Referral
2850,2022-02-13,Kenya,Web,Organic
2851,2022-11-25,Kenya,Android,Organic
2852,2022-10-28,Ghana,Android,Ads
2853,2022-08-16,South Africa,Android,Ads
2854,2022-07-03,Ghana,iOS,Ads
2855,2022-04-17,Kenya,iOS,Ads
2856,2022-03-25,Ghana,Android,Organic
2857,2022-12-04,Kenya,iOS,Ads
2858,2022-09-07,Nigeria,iOS,Organic
2859,2022-12-29,Ghana,iOS,Ads
2860,2022-01-21,South Africa,Web,Ads
2861,2022-07-15,South Africa,Android,Ads
2862,2022-06-27,Kenya,Web,Ads
2863,2022-01-07,Ghana,Web,Organic
2864,2022-03-11,Ghana,Android,Ads
2865,2022-05-07,Nigeria,Web,Organic
2866,2022-06-09,Ghana,Android,Ads
2867,2022-09-05,Kenya,Android,Organic
2868,2022-07-22,Ghana,iOS,Ads
2869,2022-05-28,South Africa,Web,Referral
2870,2022-05-23,Nigeria,iOS,Ads
2871,2022-07-18,South Africa,Android,Organic
2872,2022-06-03,Nigeria,iOS,Ads
2873,2022-05-22,Ghana,Android,Organic
2874,2022-11-09,Nigeria,iOS,Referral
2875,2022-06-14,Kenya,Web,Referral
2876,2022-11-10,Nigeria,Android,Ads
2877,2022-01-21,Ghana,Web,Organic
2878,2022-03-23,Ghana,Web,Ads
2879,2022-03-10,Nigeria,iOS,Organic
2880,2022-05-11,Ghana,Web,Referral
2881,2022-03-28,Kenya,iOS,Ads
2882,2022-08-06,Kenya,iOS,Ads
2883,2022-11-01,South Africa,iOS,Referral
2884,2022-12-11,Nigeria,Android,Organic
2885,2022-12-07,Kenya,Web,Organic
2886,2022-06-10,Ghana,iOS,Referral
2887,2022-06-27,South Africa,Android,Referral
2888,2022-04-27,Kenya,Web,Referral
2889,2022-07-15,Nigeria,Android,Organic
2890,2022-11-23,Nigeria,Web,Referral
2891,2022-03-27,Nigeria,iOS,Referral
2892,2022-10-16,Ghana,iOS,Ads
2893,2022-03-22,Nigeria,iOS,Organic
2894,2022-06-01,Ghana,iOS,Referral
2895,2022-03-02,Nigeria,iOS,Ads
2896,2022-03-02,South Africa,iOS,Organic
2897,2022-12-20,Kenya,iOS,Referral
2898,2022-01-28,Ghana,Android,Organic
2899,2022-02-12,South Africa,Android,Ads
2900,2022-06-18,Nigeria,iOS,Organic
2901,2022-03-27,Nigeria,Android,Organic
2902,2022-06-26,Ghana,iOS,Referral
2903,2022-01-17,Nigeria,Web,Referral
2904,2022-04-08,Nigeria,Android,Referral
2905,2022-07-17,Nigeria,Web,Organic
2906,2022-04-08,Ghana,Web,Referral
2907,2022-03-06,Kenya,iOS,Referral
2908,2022-11-26,Nigeria,Web,Referral
2909,2022-12-07,South Africa,Android,Ads
2910,2022-01-05,Kenya,Android,Referral
2911,2022-01-02,Ghana,Web,Organic
2912,2022-01-22,Ghana,Android,Organic
2913,2022-04-22,South Africa,Android,Ads
2914,2022-02-26,Kenya,iOS,Ads
2915,2022-03-07,Kenya,Web,Ads
2916,2022-11-26,Kenya,iOS,Organic
2917,2022-04-08,South Africa,Web,Referral
2918,2022-05-24,South Africa,Web,Ads
2919,2022-05-05,Kenya,Web,Ads
2920,2022-06-16,Kenya,Android,Referral
2921,2022-03-27,Kenya,iOS,Organic
2922,2022-03-17,Kenya,iOS,Ads
2923,2022-12-10,Ghana,Android,Organic
2924,2022-10-21,Ghana,Android,Organic
2925,2022-02-28,South Africa,iOS,Organic
2926,2022-05-18,Nigeria,Android,Referral
2927,2022-04-09,South Africa,Web,Referral
2928,2022-07-11,Ghana,Web,Referral
2929,2022-08-31,Ghana,Web,Ads
2930,2022-11-15,Kenya,Web,Referral
2931,2022-02-18,Nigeria,iOS,Referral
2932,2022-02-01,Kenya,iOS,Organic
2933,2022-10-04,Kenya,iOS,Ads
2934,2022-01-20,Nigeria,iOS,Organic
2935,2022-06-03,Kenya,Web,Referral
2936,2022-03-09,Nigeria,iOS,Organic
2937,2022-08-02,Ghana,Android,Organic
2938,2022-05-23,South Africa,Android,Referral
2939,2022-08-20,South Africa,Web,Referral
2940,2022-08-01,South Africa,Android,Organic
2941,2022-03-20,South Africa,Android,Ads
2942,2022-08-02,Ghana,Android,Ads
2943,2022-04-26,Ghana,iOS,Referral
2944,2022-04-02,South Africa,iOS,Referral
2945,2022-09-27,Nigeria,Android,Referral
2946,2022-06-17,Kenya,Web,Organic
2947,2022-02-27,Kenya,Android,Organic
2948,2022-10-11,Ghana,Android,Ads
2949,2022-01-26,Nigeria,Web,Ads
2950,2022-03-07,South Africa,Web,Ads
2951,2022-09-05,Ghana,Web,Referral
2952,2022-09-11,Kenya,iOS,Referral
2953,2022-02-13,South Africa,Web,Organic
2954,2022-04-07,South Africa,Android,Organic
2955,2022-02-11,South Africa,iOS,Referral
2956,2022-08-15,Ghana,Android,Ads
2957,2022-09-19,Ghana,Android,Ads
2958,2022-06-16,Nigeria,Android,Referral
2959,2022-10-06,Nigeria,iOS,Organic
2960,2022-03-30,Nigeria,iOS,Referral
2961,2022-06-27,Nigeria,iOS,Ads
2962,2022-07-16,Nigeria,iOS,Organic
2963,2022-11-03,Kenya,iOS,Referral
2964,2022-09-24,Ghana,iOS,Organic
2965,2022-09-25,Nigeria,Android,Ads
2966,2022-03-15,South Africa,iOS,Ads
2967,2022-01-08,Ghana,iOS,Ads
2968,2022-10-24,Nigeria,Web,Referral
2969,2022-06-13,Nigeria,Web,Referral
2970,2022-03-26,Ghana,iOS,Ads
2971,2022-03-13,Kenya,iOS,Referral
2972,2022-02-24,Ghana,Android,Ads
2973,2022-02-16,Kenya,iOS,Organic
2974,2022-08-26,Kenya,iOS,Referral
2975,2022-04-14,Nigeria,iOS,Organic
2976,2022-07-29,Kenya,Android,Referral
2977,2022-02-11,Ghana,Android,Ads
2978,2022-11-12,Kenya,Android,Ads
2979,2022-09-25,Ghana,Android,Organic
2980,2022-09-20,Ghana,iOS,Referral
2981,2022-12-02,Ghana,Web,Referral
2982,2022-12-31,Nigeria,Android,Organic
2983,2022-09-16,Ghana,Web,Referral
2984,2022-10-10,Kenya,Android,Referral
2985,2022-04-24,Kenya,iOS,Referral
2986,2022-12-29,Kenya,iOS,Referral
2987,2022-02-09,Kenya,iOS,Referral
2988,2022-08-08,Nigeria,iOS,Referral
2989,2022-05-09,Nigeria,Android,Referral
2990,2022-01-08,Kenya,Web,Referral
2991,2022-04-11,Nigeria,iOS,Ads
2992,2022-06-25,Ghana,iOS,Organic
2993,2022-04-17,Ghana,Android,Referral
2994,2022-04-11,Nigeria,iOS,Referral
2995,2022-09-17,Ghana,Web,Ads
2996,2022-09-03,Kenya,Web,Ads
2997,2022-10-02,Ghana,iOS,Organic
2998,2022-02-01,South Africa,iOS,Referral
2999,2022-05-17,Ghana,Android,Ads
3000,2022-01-12,Kenya,Web,Referral
3001,2022-10-29,Nigeria,iOS,Ads
3002,2022-01-16,South Africa,iOS,Referral
3003,2022-05-09,South Africa,iOS,Referral
3004,2022-03-04,Ghana,Web,Referral
3005,2022-04-19,Kenya,iOS,Ads
3006,2022-01-21,Kenya,Android,Referral
3007,2022-06-07,Nigeria,iOS,Organic
3008,2022-09-26,South Africa,Web,Ads
3009,2022-06-11,Kenya,iOS,Referral
3010,2022-09-17,Nigeria,Web,Organic
3011,2022-04-12,South Africa,Web,Organic
3012,2022-08-11,South Africa,Web,Ads
3013,2022-02-28,Kenya,iOS,Organic
3014,2022-09-04,South Africa,Android,Referral
3015,2022-05-08,Nigeria,Android,Organic
3016,2022-10-10,Kenya,iOS,Referral
3017,2022-11-21,Nigeria,iOS,Organic
3018,2022-01-25,Ghana,Android,Referral
3019,2022-05-11,Ghana,iOS,Ads
3020,2022-12-19,Nigeria,iOS,Referral
3021,2022-07-15,Ghana,Web,Organic
3022,2022-10-08,South Africa,Web,Organic
3023,2022-06-03,Nigeria,Android,Ads
3024,2022-05-13,South Africa,Android,Referral
3025,2022-08-15,Nigeria,Android,Referral
3026,2022-07-08,Kenya,Web,Organic
3027,2022-09-22,Ghana,iOS,Organic
3028,2022-05-14,South Africa,Android,Ads
3029,2022-07-30,Ghana,Web,Ads
3030,2022-03-01,Nigeria,iOS,Referral
3031,2022-12-30,Nigeria,Web,Ads
3032,2022-12-30,Kenya,iOS,Organic
3033,2022-08-01,South Africa,iOS,Organic
3034,2022-08-04,Nigeria,Web,Referral
3035,2022-08-14,Ghana,iOS,Referral
3036,2022-05-11,Ghana,Android,Ads
3037,2022-03-17,Kenya,iOS,Ads
3038,2022-10-13,Ghana,iOS,Ads
3039,2022-10-04,Nigeria,Web,Ads
3040,2022-06-05,Nigeria,Android,Referral
3041,2022-09-05,Kenya,Web,Organic
3042,2022-08-06,Nigeria,Android,Organic
3043,2022-07-09,South Africa,Android,Referral
3044,2022-06-12,Ghana,Web,Referral
3045,2022-06-29,South Africa,Android,Ads
3046,2022-02-03,South Africa,Android,Referral
3047,2022-02-10,South Africa,iOS,Referral
3048,2022-11-03,Ghana,Android,Ads
3049,2022-12-04,South Africa,iOS,Ads
3050,2022-11-10,Kenya,iOS,Referral
3051,2022-03-16,Nigeria,iOS,Referral
3052,2022-10-06,Ghana,iOS,Organic
3053,2022-06-25,Ghana,Android,Referral
3054,2022-05-30,Kenya,Android,Ads
3055,2022-09-30,South Africa,Web,Ads
3056,2022-11-21,Kenya,Android,Organic
3057,2022-04-18,Kenya,iOS,Organic
3058,2022-05-19,Ghana,Web,Organic
3059,2022-12-16,South Africa,iOS,Ads
3060,2022-09-28,Kenya,Web,Organic
3061,2022-12-13,South Africa,Web,Ads
3062,2022-10-16,Nigeria,iOS,Referral
3063,2022-07-31,Kenya,Android,Organic
3064,2022-09-29,Nigeria,Web,Referral
3065,2022-03-07,Kenya,iOS,Referral
3066,2022-09-05,South Africa,Android,Referral
3067,2022-06-05,Kenya,iOS,Organic
3068,2022-02-16,South Africa,Android,Referral
3069,2022-07-20,Ghana,Android,Ads
3070,2022-05-28,South Africa,iOS,Ads
3071,2022-05-04,Ghana,Web,Ads
3072,2022-01-01,Nigeria,Android,Ads
3073,2022-09-04,South Africa,Android,Referral
3074,2022-12-09,Ghana,Android,Referral
3075,2022-05-08,Ghana,Web,Referral
3076,2022-07-10,Kenya,iOS,Ads
3077,2022-03-08,Ghana,Web,Ads
3078,2022-01-04,South Africa,iOS,Organic
3079,2022-10-30,Kenya,Web,Ads
3080,2022-10-21,South Africa,Android,Referral
3081,2022-05-23,Kenya,iOS,Referral
3082,2022-07-10,Kenya,iOS,Referral
3083,2022-01-21,Nigeria,Web,Ads
3084,2022-08-15,Nigeria,Android,Referral
3085,2022-11-09,Kenya,Web,Referral
3086,2022-04-27,South Africa,Web,Ads
3087,2022-10-29,Ghana,Android,Ads
3088,2022-05-22,Nigeria,Web,Organic
3089,2022-02-08,Kenya,Web,Ads
3090,2022-12-21,Kenya,Web,Referral
3091,2022-09-09,Ghana,Web,Organic
3092,2022-11-29,Nigeria,iOS,Ads
3093,2022-07-26,Kenya,Web,Ads
3094,2022-07-29,Kenya,iOS,Referral
3095,2022-04-25,Ghana,Web,Organic
3096,2022-08-13,South Africa,Android,Referral
3097,2022-05-14,South Africa,Web,Ads
3098,2022-09-08,Ghana,iOS,Ads
3099,2022-08-07,South Africa,iOS,Referral
3100,2022-04-01,Ghana,Android,Ads
3101,2022-12-20,Kenya,Web,Ads
3102,2022-02-15,Nigeria,Web,Referral
3103,2022-02-07,Kenya,Android,Referral
3104,2022-05-22,South Africa,iOS,Organic
3105,2022-04-10,Ghana,iOS,Ads
3106,2022-11-24,Nigeria,iOS,Ads
3107,2022-07-09,South Africa,iOS,Referral
3108,2022-02-04,South Africa,Web,Ads
3109,2022-05-27,South Africa,Web,Ads
3110,2022-01-30,Ghana,iOS,Organic
3111,2022-11-30,Ghana,Android,Referral
3112,2022-03-25,Kenya,Android,Referral
3113,2022-10-08,South Africa,iOS,Organic
3114,2022-12-10,South Africa,Android,Ads
3115,2022-09-27,Nigeria,Web,Ads
3116,2022-06-03,South Africa,Android,Referral
3117,2022-04-12,Ghana,Web,Organic
3118,2022-08-03,Ghana,Android,Ads
3119,2022-05-30,Nigeria,iOS,Ads
3120,2022-03-24,Kenya,Android,Ads
3121,2022-04-20,Ghana,Web,Ads
3122,2022-10-02,Ghana,Web,Referral
3123,2022-07-20,Nigeria,iOS,Ads
3124,2022-10-11,Nigeria,Web,Ads
3125,2022-06-22,Ghana,Web,Organic
3126,2022-11-23,Ghana,Android,Organic
3127,2022-07-25,South Africa,Web,Ads
3128,2022-03-04,Kenya,Android,Referral
3129,2022-03-14,South Africa,Android,Organic
3130,2022-09-08,South Africa,Android,Ads
3131,2022-05-04,Ghana,Android,Organic
3132,2022-05-01,Nigeria,iOS,Referral
3133,2022-10-02,Nigeria,Web,Organic
3134,2022-04-30,Ghana,iOS,Ads
